timestamp,.300BLK_4,.300BLK_5,.357 Magnum FMJ,.357 Magnum JHP,.45 ACP AP,.45 ACP FMJ,.45 ACP RIP,.50 AE FMJ,.50 AE JHP,12 Gauge 8.5毫米鹿弹,12 Gauge 箭形弹,12 Gauge 龙息弹,12 Gauge独头 AP-20,12 Gauge独头 FTX,12.7x55mm PD12双头弹,12.7x55mm PS12,12.7x55mm PS12A,12.7x55mm PS12B,4.6x30mm AP SX,4.6x30mm FMJ SX,4.6x30mm Subsonic SX,45-70 Govt FMJ,45-70 Govt FTX,45-70 Govt RN,5.45x39mm BS,5.45x39mm PS,5.56x45mm M855A1,5.56x45mm M995,5.7x28mm L191,5.7x28mm R37.F,5.7x28mm SS190,5.7x28mm SS193,5.8x42mm DBP10,5.8x42mm DVC12,5.8x42mm DVP88,6.8x51mm FMJ,6.8x51mm Hybrid,7.62x39mm AP,7.62x39mm BP,7.62x39mm PS,7.62x51mm BPZ,7.62x51mm M62,7.62x51mm M80,7.62x54R BT,7.62x54R LPS,7.62x54R T46M,9x19mm AP6.3,9x19mm RIP,9x39mm BP,9x39mm SP5,9x39mm SP6,玻纤柳叶箭矢,碳纤维刺骨箭矢,碳纤维穿甲箭矢
2026-08-24 00:01,,5118,,,,596,785,,,,,,,,,2707,834,,3997,,,,3975,614,4419,534,1941,4927,540,647,4767,1893,2093,,523,2069,5359,4971,1716,581,588,6367,1538,6094,2130,582,411,768,4484,524,1881,769,1994,
2026-08-24 00:11,1932,5193,,439,,566,,1235,,,478,2000,631,519,3867,2707,869,4963,4052,,447,1473,3975,614,4419,,,4992,540,627,4832,,,5285,,2024,5359,5046,1751,581,588,6367,1538,,2010,582,411,,4484,524,,,1994,6664
2026-08-24 00:21,1932,5193,590,419,,,,1235,604,,478,,631,519,3867,2707,869,,4052,1345,432,,3975,674,4474,,,4992,,,,,,5285,508,2024,5359,5046,1681,,588,6367,1538,6214,,582,411,,4549,524,,,1994,
2026-08-24 00:31,1932,5193,,419,,566,,1280,,,478,,631,519,3867,2707,834,4963,4052,,432,1538,,674,4474,,,4992,,,4897,,,5285,508,2024,5359,5046,1716,566,588,6367,1538,6214,,582,411,,4549,524,,769,1994,6809
2026-08-24 00:41,1932,5268,590,439,2065,,,1325,604,,478,,631,519,3867,2707,869,4963,4052,1295,447,1538,4115,704,4474,,,4992,,,4897,,,5285,,1979,5359,5046,1681,,588,6367,1538,6214,1970,582,411,,4549,524,,,1994,6809
2026-08-24 00:51,1897,5268,,419,2030,,,1325,,,493,,631,519,3867,2707,869,,4052,1320,447,1538,3975,704,4474,,,4992,,,,,,5285,508,1979,5359,5046,1716,,588,6367,1578,6214,2010,582,411,,4549,524,,769,1994,6809
2026-08-24 01:01,1897,5268,,419,2030,,,1325,,,,,631,519,3867,,869,5143,4052,1320,432,1538,3975,704,4474,,,,,,4897,,,5285,508,1979,5359,5046,1681,,588,,1578,6214,2010,582,411,,4549,524,,769,1994,6809
2026-08-24 01:11,,5268,590,419,,,,1280,,,478,,631,519,3867,2707,834,4963,4052,1320,,,3975,734,4474,,,4992,,,,,,,508,1979,5454,5046,1716,,588,6367,1578,6214,,582,411,,4549,524,,739,1994,6809
2026-08-24 01:21,,5268,590,419,,,,1280,,,478,,631,519,,2707,834,4963,4052,1320,447,1538,3975,674,4474,,,4992,,,4962,,,5355,508,1979,5454,5046,1716,,588,6367,1578,6214,,582,411,,4614,524,,739,1994,6809
2026-08-24 01:31,1932,,590,,,,,1325,,,493,,,519,3967,2622,869,4963,4052,,447,1473,3975,704,4474,,,4992,,,4897,,,5425,508,1979,5454,5046,1681,,588,6367,1578,6214,1970,582,411,,4614,524,,739,1994,6809
